Sample File,C:\Users\Marduk\Documents\SMPS_data\r20160728_SMPS.S80
Classifier Model,3080
DMA Model,3081
DMA Inner Radius(cm),0.00937
DMA Outer Radius(cm),0.01961
DMA Characteristic Length(cm),0.44369
CPC Model,3775 Low Flow
Gas Viscosity (kg/(m*s)),1.822e-005
Mean Free Path (m),6.642e-008
Channels/Decade,64
Multiple Charge Correction,FALSE
Nanoparticle Aggregate Mobility Analysis,FALSE
Diffusion Correction,FALSE
Units,dw/dlogDp
Weight,Diameter
Sample #,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173
201.7,0,0,0,0.00413054,0,0,0,0.00413054,0,20.729,21.8639,21.1877,21.1031,21.4892,21.1389,21.1606,20.8154,20.9244,21.6236,21.9244,23.1045,24.1175,24.2339,24.8093,24.6318,24.1001,24.0919,23.2895,23.589,22.7491,23.0055,22.3393,22.4904,21.6794,21.0161,21.2757,21.015,20.3285,20.6629,20.3497,19.7396,19.8786,19.6917,19.3382,19.3991,19.8101,19.694,19.3116,19.8279,20.2524,19.0268,20.6875,20.9373,20.9984,20.8792,21.0899,21.2442,21.8826,21.0291,21.0263,20.3533,19.9299,21.3271,20.6304,20.6528,20.8882,21.2163,20.9993,20.9672,22.6296,23.4297,23.483,24.2704,24.6581,24.5418,24.2456,24.9544,25.2732,24.9411,24.8716,24.585,24.0215,23.8414,23.0961,23.5198,23.2459,23.7424,23.5576,23.5778,22.9049,21.7711,21.5435,21.6065,20.6881,20.1262,18.2266,16.8883,17.1197,16.9076,16.8548,17.5063,17.4411,17.7462,18.4564,19.0711,18.2725,18.9041,17.4011,17.145,17.1287,16.5532,16.018,16.0838,15.9347,16.3878,16.6448,16.9072,17.1098,16.9273,16.6018,16.3745,16.0836,16.5282,16.1981,15.81,15.3222,16.014,16.2348,15.8802,15.8304,15.976,16.6188,16.2717,16.529,16.2983,16.5422,16.4832,16.5979,13.7897,15.3554,13.7961,11.503,9.70144,7.74031,6.33155,5.04867,4.2666,3.64003,2.88781,2.44252,2.09776,1.66445,1.39859,1.10569,0.955024,0.76707,0.709405,0.581459,0.523409,0.483191,0.383882,0.356593,0.269729,0.295085,0.27622,0.187884,0.181673,0.194404,0.159426,0.200807,0.120925,0.0798823,0.0559697
209.1,0,0,0,0,0,0,0.00432326,0,0,19.9399,20.1027,19.9388,20.2018,20.0362,20.123,20.0555,20.0022,19.5637,20.1595,20.9614,21.2118,22.2635,22.7952,23.0084,22.7111,22.8339,23.1266,22.4573,22.4393,21.3882,21.3763,21.083,21.3086,20.3105,20.4074,20.2434,20.0469,19.2217,19.5897,19.7343,19.3405,18.8954,18.579,18.7669,18.6582,19.0849,18.7288,18.6358,18.5217,18.9429,18.869,19.1907,19.5827,20.7413,20.1584,20.0822,20.0896,20.2033,19.5212,20.1848,19.3294,19.1973,19.0999,19.5852,19.3544,20.0278,19.6296,20.3336,20.3129,21.4224,21.8241,22.4996,23.0679,23.6794,23.1489,22.9898,23.4941,23.2374,23.901,23.9514,23.7558,23.0702,21.8732,21.4506,22.2952,22.0062,22.1042,22.5328,22.3816,21.5955,21.2133,19.9618,19.9959,20.2493,18.9936,17.4536,16.0206,16.59,15.8277,16.0554,15.5732,16.4949,16.88,17.8982,17.5515,17.4797,16.9118,16.9614,15.8706,15.9117,15.9411,15.1301,15.5034,14.741,15.2933,15.8709,15.679,16.0523,16.0348,15.7653,15.5983,15.6572,15.6792,15.37,15.099,15.0899,14.7878,15.126,14.845,14.8601,15.059,15.4255,15.6167,15.8059,15.5993,15.6936,15.844,15.7555,13.1679,14.6378,13.3768,11.5544,9.19292,7.36172,6.21145,4.82469,4.2916,3.36349,2.86546,2.4542,1.95614,1.67892,1.28072,1.13151,1.06248,0.826661,0.768806,0.682108,0.600506,0.502488,0.433659,0.329064,0.374613,0.264878,0.298368,0.204956,0.143148,0.231018,0.141449,0.1364,0.16325,0.109178,0.0540722
216.7,0,0,0,0.00452543,0,0,0,0.00452543,0,18.9861,18.8219,19.6349,19.2121,18.4237,18.657,19.0682,18.2039,18.4494,19.0529,19.4409,20.3371,21.3359,21.6075,21.4687,21.0976,22.313,22.2848,21.8068,21.0246,20.2946,19.7794,19.5953,20.185,19.5783,18.8484,19.1712,18.7026,18.1094,19.0643,18.4243,18.0014,17.9779,17.814,17.2315,17.8983,17.676,17.8513,17.9418,17.6284,18.0602,17.8765,18.5596,18.9788,19.2022,19.2339,18.9226,19.1364,19.3674,19.2238,18.4692,17.9219,18.2305,17.9781,18.4687,18.4537,18.4752,19.2717,18.7169,19.4139,19.7136,20.7397,21.4477,21.5918,21.738,21.9656,22.6981,22.5846,22.4732,22.4934,21.3199,22.2526,21.8558,20.9459,20.3823,20.4728,21.2528,20.876,20.3635,21.0214,20.924,19.8072,19.2405,19.6814,19.1423,17.7672,16.6665,15.4435,15.6099,15.4284,15.2738,15.0148,15.6254,16.1433,16.5401,16.5427,16.6765,17.118,15.4425,15.4592,15.2923,15.1622,14.4249,14.4137,14.5251,14.3657,14.8804,14.9371,15.158,14.8033,14.6152,14.4761,14.4865,14.8709,14.6224,14.2941,13.6531,14.6187,14.3063,14.3873,14.5858,14.6266,14.9589,15.1479,14.6488,14.2436,14.2678,15.4676,15.2784,12.605,13.5618,12.4269,10.7942,8.82722,7.07338,5.82035,4.78384,4.06521,3.32277,2.60789,2.20238,1.9282,1.52954,1.45259,1.10237,1.04077,0.918203,0.820392,0.652223,0.712657,0.606117,0.502385,0.420137,0.341717,0.330825,0.298387,0.275177,0.262943,0.26338,0.195177,0.241658,0.154478,0.117485,0.129895
224.7,0,0,0,0.00473752,0,0,0.00473752,0,0,17.5299,18.0968,18.2753,17.6372,17.7426,17.7192,17.7179,17.9132,17.9142,17.8926,17.7942,19.5433,20.0408,20.2608,19.9698,20.4282,20.1717,20.227,19.7382,19.4077,19.2348,18.4232,18.398,18.8387,18.6834,18.2854,17.827,18.1578,17.6117,17.8751,17.4035,17.1446,16.4005,16.9689,16.966,16.4451,17.1883,16.2571,16.4767,16.5997,16.6269,16.4845,17.5662,17.7829,18.2984,17.8137,17.8232,18.3546,18.0595,18.1888,17.8003,16.86,17.0851,16.7477,17.663,17.7175,17.8445,18.2613,17.5557,17.7389,18.4741,19.2743,20.0466,20.2876,20.4084,21.0187,20.9175,20.7528,21.215,21.2198,20.7682,20.8303,20.0698,19.6395,19.5355,19.5901,19.3615,19.6079,20.2579,19.604,19.4381,18.1792,17.9866,18.3508,17.5178,16.147,15.897,14.3927,14.2258,14.322,14.2312,14.4451,14.6222,14.9052,15.2221,16.0359,15.6902,15.3756,14.8986,14.1784,14.2726,13.9948,13.4916,13.6908,13.1237,13.6019,13.9815,14.2925,14.019,13.8713,13.4697,13.4677,13.3566,14.1273,13.4109,13.7209,12.9815,13.1997,13.288,13.1558,13.4275,13.504,14.0005,14.3504,14.1657,13.9431,13.8114,14.516,14.3559,11.9455,12.7662,11.7308,9.79227,8.44688,6.90544,5.73793,4.75613,3.80463,3.07009,2.70363,2.49807,1.94859,1.57866,1.40237,1.11946,1.21034,0.926663,0.909265,0.858593,0.686699,0.707379,0.605657,0.650142,0.609907,0.587472,0.525495,0.437609,0.335028,0.345568,0.342864,0.301476,0.219485,0.217943,0.144546
232.9,0,0,0,0,0,0,0.00496006,0,0,16.7038,16.7598,16.9649,16.8011,17.2073,16.8758,16.7869,16.4546,16.5925,17.6103,17.1153,18.2959,19.1782,19.4656,18.9986,19.1664,19.677,18.4442,18.8791,18.6298,17.7538,17.5416,17.2799,17.7163,16.5296,16.348,16.5037,16.4272,16.3754,16.836,16.675,16.5378,15.1334,15.9335,15.9098,15.8613,16.0201,15.5017,15.369,15.6869,15.5209,15.5057,16.3464,16.9892,17.1842,16.9895,16.9977,16.8019,17.163,16.5763,16.6915,16.1159,16.2108,15.9868,16.3937,16.1692,16.7248,16.9324,16.7826,17.1294,17.454,18.5615,18.4635,19.4089,19.7941,19.355,19.5952,19.5012,20.1628,19.3603,19.6377,19.3922,18.9439,18.6052,17.8788,17.8564,18.3875,18.3401,18.0427,18.467,18.2051,16.722,17.0939,16.3949,17.1567,15.7004,15.0127,13.6786,13.9243,13.8103,13.5093,13.0538,13.9382,14.378,14.7906,14.5505,14.6657,14.3172,14.3175,13.6832,13.2298,13.1462,12.8714,12.6697,12.7032,12.7335,12.9884,13.188,13.1642,13.0318,13.229,12.8136,12.7198,12.9022,12.5883,12.6433,12.3651,12.8548,13.0982,12.3996,12.4041,12.5407,13.3561,13.0303,13.2844,13.1144,13.1048,13.6695,13.5438,10.8375,12.3551,11.3885,9.66787,8.07576,6.46243,5.42898,4.56383,3.62312,3.27911,2.8448,2.46628,1.97642,1.7256,1.55842,1.29824,1.25229,1.08512,1.02709,0.976777,0.901672,0.822451,0.885391,0.842304,0.903796,0.801949,0.635417,0.623392,0.551838,0.545384,0.495087,0.44626,0.315944,0.202556,0.157902
241.4,0,0,0,0,0,0,0,0,0,15.8927,16.2221,16.113,15.6921,15.4476,15.6861,16.2249,15.4826,15.2701,15.8666,16.2289,16.7688,17.6109,17.7834,18.0651,18.1316,17.9647,17.7081,18.1178,17.2162,16.8103,16.2024,16.6247,17.0023,15.8261,15.6971,15.7532,15.9259,15.7302,15.311,15.5177,15.4553,14.3786,14.6285,15.1879,14.9255,14.882,14.6307,15.2926,14.9166,14.4636,15.1148,15.0548,15.8454,15.9669,15.9435,15.7201,15.2655,16.3785,15.747,14.7994,14.6696,14.9715,15.1809,15.7036,15.1773,15.4868,15.8649,15.407,15.9736,16.6246,17.478,17.5913,18.2013,18.1905,17.7598,18.4529,18.4176,18.3841,18.216,18.5442,17.7768,17.4996,17.3925,16.7234,16.9147,17.5721,16.6483,17.2747,16.845,16.2059,16.3572,15.8645,15.3041,15.7321,15.2113,13.6937,12.78,12.6149,12.853,12.3158,12.3309,12.952,13.0439,13.7902,14.0745,13.5779,13.8975,13.0787,12.5032,12.1883,12.0062,11.8647,11.91,11.5339,12.3763,11.9738,11.8928,12.0932,12.523,12.438,11.7547,11.7853,11.7017,12.2152,11.8109,12.1109,12.1988,12.2041,12.3983,11.9124,12.5089,12.6482,12.202,12.1499,12.1113,12.1889,12.8838,12.8719,10.4022,11.3045,10.6884,8.81644,7.44989,6.36023,5.04555,4.66734,3.81841,3.17045,2.74623,2.28106,2.09563,1.8853,1.68565,1.48715,1.36449,1.17574,1.15661,1.013,1.14163,1.059,1.06507,0.945803,0.914584,0.829306,0.709372,0.664903,0.662112,0.70029,0.579994,0.624883,0.54448,0.316373,0.24933
250.3,0,0,0,0,0,0,0,0,0,14.7348,14.6993,14.8519,14.9239,14.6584,14.7176,14.331,15.1274,14.1656,14.5564,14.8278,15.3724,15.9279,16.791,16.7097,16.8726,17.4332,16.5462,16.2193,15.6075,15.3932,15.1866,14.9442,15.335,15.5704,14.535,14.584,14.2521,14.6271,14.2186,14.1171,14.4834,14.1405,13.5744,14.2483,13.8176,14.1219,13.3316,13.935,13.5551,13.6685,13.1963,14.4297,14.0535,15.063,14.5031,14.9647,14.7361,14.4739,14.6023,13.9929,13.6755,14.0988,14.1123,14.259,13.7263,14.1968,14.5294,14.4234,14.5209,15.0254,15.937,16.4892,17.0158,17.0574,16.6614,16.9027,17.3568,17.773,17.4357,17.6087,17.464,17.0019,16.1244,15.7676,15.7635,15.3529,16.1489,16.302,15.8017,15.4386,15.1062,14.5394,14.7284,14.4311,13.8862,12.7301,11.8892,11.9255,11.497,11.962,11.9719,12.2212,12.4651,12.55,12.9661,12.7222,12.4751,12.3788,11.4755,11.5512,10.5558,11.0388,11.4648,10.6686,11.417,11.5992,10.9124,11.8465,11.5775,11.2158,10.9041,10.8506,11.4784,11.1688,10.7714,10.6424,10.9213,11.227,11.3859,10.8677,11.271,11.3503,11.7657,11.3223,11.7103,11.9219,11.4377,11.5701,10.3749,11.1314,10.0663,8.18927,7.50638,5.91019,5.09897,4.17267,3.69371,3.02822,2.88982,2.12088,2.06214,1.94487,1.8403,1.55011,1.47891,1.25473,1.22007,1.24772,1.15128,1.02241,1.00681,1.04835,1.03807,1.12153,0.977528,0.716356,0.768823,0.693543,0.687564,0.676599,0.549192,0.400655,0.295577
259.5,0,0,0,0,0,0,0,0,0,13.9762,13.2549,13.9366,13.3,13.6639,13.9463,13.8351,13.4609,13.0311,13.7558,13.5503,14.2161,14.8553,15.7457,15.3344,15.1166,15.7308,15.7853,14.9993,14.4929,14.6126,13.8143,13.745,13.5416,13.9282,13.7805,13.5641,13.7242,13.629,13.8237,13.1659,13.2967,12.3556,12.7438,12.9545,12.8786,12.5087,11.8692,12.6234,12.7693,12.5022,12.5455,13.1947,13.784,13.6465,13.6122,13.9471,13.9611,14.1706,13.6283,13.3484,12.7695,12.8691,13.3496,13.3126,12.8357,13.3316,13.3261,13.1768,13.1326,14.5012,15.0494,15.1273,15.404,15.5111,15.7305,15.6675,15.8204,16.2084,15.5979,16.2792,15.4064,15.1632,15.0179,14.7683,14.8802,14.4818,14.7047,15.2859,14.8268,14.7539,13.9002,13.9416,13.2882,13.6937,12.8015,11.3922,10.9088,10.9899,10.7509,11.0522,10.8046,11.0979,11.3844,11.9561,12.0634,11.2117,11.5932,11.0487,10.5831,10.597,10.6665,10.3508,9.98769,10.0304,10.5584,10.8144,10.8162,10.7105,10.4177,10.4586,10.0131,10.2429,10.4934,10.0702,10.2912,9.94035,10.1492,9.9968,10.3847,10.889,10.3608,10.7494,10.8847,11.1507,10.4325,10.9649,11.1791,10.8196,9.58428,10.46,9.35296,7.93911,6.66193,5.65475,4.66619,4.14237,3.24232,2.87477,2.4144,2.26753,1.91772,1.85124,1.68602,1.34407,1.37016,1.36063,1.24241,1.19884,1.18884,1.09942,1.09147,1.01391,0.937856,0.894557,0.934757,0.731776,0.641652,0.675783,0.648331,0.584391,0.483528,0.319623,0.294112
269.0,0,0,0,0,0,0,0,0,0,13.3758,13.0472,12.8703,12.3433,12.1889,12.5392,12.8217,12.7497,12.3655,13.0993,12.4583,12.6209,14.017,14.2502,13.9368,14.4422,14.5267,14.7377,13.4847,13.306,13.5039,12.9757,12.7597,12.9754,12.908,12.7954,12.4596,12.4259,12.2608,12.1998,12.3602,11.9839,11.9385,11.9351,11.6625,12.3233,11.8261,11.5963,11.8005,11.8734,11.8189,11.131,12.138,12.8203,12.6052,12.587,12.6091,12.4209,12.8036,12.2574,12.4851,11.7255,11.9706,12.162,12.1706,11.5807,12.3001,12.4896,11.8932,12.5739,13.1898,14.1479,14.3538,14.3419,14.3932,14.4582,14.4782,14.4023,14.4043,14.7615,14.8435,14.7958,14.0753,13.9758,13.3181,13.2016,12.6777,13.6732,13.7563,13.841,13.6804,12.8233,12.2998,12.5492,12.5304,11.7377,10.5428,9.90356,9.99375,10.1733,10.5534,10.0837,10.554,10.4651,11.454,11.1638,10.8208,11.185,10.8988,9.99505,9.94633,9.50664,9.43608,9.57694,9.13768,9.73882,9.68429,9.59045,9.507,9.77045,9.64123,8.8654,9.34244,9.95112,9.59864,9.16936,9.4135,9.14755,9.20648,9.64303,9.75436,9.75002,10.0505,9.91603,9.79744,10.2495,10.2265,10.4658,10.8681,9.10387,9.5907,8.79713,7.67374,6.24627,5.26733,4.1402,3.89248,2.98078,2.73247,2.25854,2.13035,1.72443,1.64736,1.47036,1.35393,1.20369,1.29391,0.964434,1.10427,0.92358,1.13035,1.00343,0.823691,0.782534,0.793833,0.654365,0.799266,0.60951,0.578997,0.492413,0.544927,0.451084,0.323194,0.18673
278.8,0,0,0,0,0,0,0,0,0,12.0758,12.1999,12.16,11.6005,11.4322,11.303,11.2952,12.1925,10.8149,11.4175,11.2239,11.8386,12.5521,13.0566,12.9936,13.0435,13.2208,13.1479,12.531,12.1854,11.9531,11.3136,11.6777,12.2015,11.6126,11.2184,11.3201,11.5298,10.9609,11.6831,11.1101,11.4224,10.8989,11.264,10.9846,11.0166,11.1015,10.8688,10.7934,10.5274,10.7482,10.3197,10.971,11.2679,11.0886,11.2366,11.3627,11.638,11.5689,11.2036,11.0278,10.9024,10.9453,11.1885,11.2186,10.7455,11.2586,10.6684,11.5213,11.9786,11.9829,12.7015,13.1045,13.7335,13.2076,12.8572,12.8603,13.3333,13.5067,13.8379,13.8323,13.5805,12.6188,12.7785,12.1185,12.33,12.3732,11.9822,13.022,12.6381,11.7669,11.8035,11.3035,11.3524,11.5898,11.0698,9.72968,9.13784,9.16636,9.0325,9.395,9.30525,9.61756,9.63803,10.1379,10.2662,9.91307,9.70046,9.21269,9.31644,9.26734,8.82854,8.45755,8.12175,8.15255,8.63374,9.04011,8.73042,9.11108,8.9772,8.61218,8.68662,8.27477,8.74913,8.65448,8.4702,8.38586,8.28129,9.09611,8.79075,9.09594,9.12329,9.29565,9.67669,8.90891,9.36721,9.2814,9.17941,9.191,8.2873,8.55344,7.72059,6.98132,6.02952,5.03272,4.10228,3.39879,2.66175,2.34288,2.24366,1.86204,1.64213,1.44586,1.29514,1.19126,1.10463,1.0333,0.906693,0.844603,0.896052,0.749883,0.815583,0.607095,0.595216,0.54293,0.65672,0.581652,0.495863,0.498374,0.461533,0.437168,0.305273,0.338663,0.222213
289.0,0,0,0,0,0,0,0,0,0,11.2136,11.3633,10.8451,10.8416,10.9757,11.0106,11.1752,11.3798,10.2248,10.2948,10.1816,10.4001,11.736,12.162,12.2578,12.0566,12.2161,12.9349,12.0373,11.4029,10.7091,10.4368,10.8267,10.6384,10.2664,10.2784,10.2373,10.5037,10.3421,10.4674,10.3462,10.8887,10.2202,10.1775,10.1767,10.6678,10.4314,9.85616,10.5623,10.2111,9.44638,9.93137,10.0613,10.1857,11.1427,10.9667,10.8872,10.682,10.7704,10.3878,10.6418,9.57298,10.2006,10.2406,10.6508,10.1627,10.1397,10.3049,10.1646,10.9288,11.8882,11.8643,11.717,12.3801,11.8229,11.8417,12.3042,12.028,12.6174,12.204,13.049,12.2174,12.2936,11.8039,11.0716,11.2848,11.1743,10.8061,12.0132,11.2965,11.056,10.5843,10.2082,10.2701,10.1648,9.66757,9.27592,8.47998,8.58772,8.1376,8.44564,8.6738,8.52035,8.91561,9.44119,9.60285,8.99737,9.38248,8.82172,8.42123,8.48878,7.91016,7.38964,8.22749,7.44393,8.00823,7.77815,8.14733,7.98114,8.41335,8.1485,7.52815,8.24333,7.73108,7.84863,8.22542,7.78219,8.14645,7.89368,8.70209,8.08521,8.74173,8.84618,8.58331,8.84603,8.51747,8.7367,8.75341,8.68524,7.42994,8.68077,7.26644,6.78948,5.04936,4.72973,3.59234,3.34455,2.76738,2.18292,1.79919,1.62872,1.46677,1.32953,1.11273,0.960752,0.966336,0.856353,0.867613,0.741405,0.670592,0.600497,0.650814,0.73069,0.603362,0.571276,0.50891,0.47143,0.425908,0.322055,0.40928,0.366908,0.339905,0.22338,0.190123
299.6,0,0,0,0,0,0,0,0,0,9.85025,10.3574,10.0865,9.59895,9.74442,10.0384,10.6036,10.6628,9.15335,9.56976,9.41421,9.5674,10.8414,10.5244,11.1855,10.3649,11.169,10.9315,10.823,10.6736,10.3726,9.85906,9.75994,9.73737,10.0233,9.65609,9.44917,9.44269,9.31944,9.85743,9.82773,9.8141,9.32355,9.5594,9.63512,9.82029,9.23417,8.93979,9.02839,8.97684,8.91113,8.70894,9.20217,9.36431,9.51426,9.3662,9.49982,9.50457,9.88442,9.53098,8.93074,8.08447,9.23783,9.57435,9.24399,9.1383,9.23106,9.39993,9.82917,9.66136,10.6774,10.8878,10.7855,11.1818,11.2938,10.6493,10.9577,10.8047,11.4096,11.6252,11.5068,10.9939,10.8449,11.2454,10.3919,9.98344,9.9582,10.6612,10.9251,10.8075,10.0846,9.46501,9.10882,9.42361,9.14963,9.21533,8.34001,7.41944,7.94333,7.51236,8.16977,7.55235,8.33227,8.43738,8.54396,8.03599,8.30841,7.9486,8.36524,7.38202,7.4313,7.22054,7.17593,7.13027,6.55875,7.38481,6.9192,7.38615,7.68371,7.31892,7.5656,6.97813,7.09147,7.72455,7.14705,7.0187,7.19809,7.18415,7.18764,7.60814,7.5537,7.72987,7.89559,7.95772,7.99288,7.67778,8.18452,7.83006,8.01302,6.94839,7.62208,6.08603,5.57192,4.9777,4.1094,3.5657,2.88402,2.60794,2.09053,1.84845,1.43858,1.18699,1.32569,0.990993,0.982549,0.98028,0.946772,0.790873,0.708502,0.682234,0.573473,0.609081,0.559975,0.570592,0.468435,0.518018,0.528399,0.451403,0.485098,0.320453,0.323461,0.3309,0.264641,0.14863
310.6,0,0,0,0,0,0,0,0,0,9.7983,9.72742,9.21049,8.48556,8.71896,9.49514,9.14736,8.75542,8.75198,8.97217,8.72676,9.03009,9.67855,9.75003,9.98124,9.68554,9.69723,10.1277,9.70548,9.44027,9.55739,8.62164,8.66606,8.8115,8.51365,8.9428,8.33089,8.77871,7.91351,8.63197,8.73432,8.72676,8.49984,8.21717,8.59473,8.46502,8.10774,8.12712,8.0628,8.42296,7.68522,7.58377,8.86244,8.55143,9.21927,8.29671,8.74119,8.84566,8.85425,8.69197,8.3426,7.87256,8.45394,8.02336,8.51227,8.33,8.43998,8.56199,8.61511,8.56977,9.42657,9.94776,10.0954,10.7317,10.5252,10.0376,9.46592,10.0671,10.4144,10.5492,10.8476,10.3416,10.0124,9.60697,8.88836,9.24669,8.70916,9.29858,9.67191,9.59991,8.83455,8.39615,8.40452,7.81507,8.21096,8.30198,7.8259,6.47847,7.35865,6.73226,7.50261,6.3092,7.46547,7.87786,7.64915,7.82433,7.22752,7.3435,7.36352,6.88155,6.97188,6.44428,6.50594,6.05389,6.26666,5.94715,6.32656,6.40789,6.35877,6.86076,6.63087,6.17472,6.29667,6.80999,7.40858,6.60045,6.22239,6.68276,7.14399,6.89823,7.01731,6.93022,7.59687,7.39889,7.36629,6.99192,7.1538,7.44789,7.17027,6.08671,6.63322,6.33216,5.29641,4.30575,3.93849,3.15383,2.54516,2.26712,1.99928,1.65286,1.33395,1.37859,1.06408,1.06751,0.895333,0.892382,0.654206,0.834606,0.605759,0.620091,0.635247,0.628568,0.559064,0.552011,0.480381,0.392668,0.365531,0.416554,0.313759,0.393296,0.318911,0.367957,0.195735,0.186255
322.0,0,0,0,0,0,0,0,0,0,9.28548,8.49178,9.02129,7.72465,8.35953,8.08808,9.19928,8.54186,7.81191,8.07412,7.55054,7.79125,8.84522,9.56388,9.09022,9.06278,8.77532,8.82433,8.49458,8.33481,8.19689,7.26509,7.67879,8.42538,7.90762,7.87456,7.54651,7.6539,7.69115,7.87734,7.93579,7.94197,7.42492,7.40298,7.99916,7.72751,7.46148,7.59955,7.41285,7.019,7.24743,6.70704,7.50231,7.60841,7.48184,7.65289,7.85053,7.90804,7.87372,7.7906,7.36656,7.60145,7.44628,8.0421,7.42855,7.10039,7.90952,7.67697,8.00133,8.02406,8.92431,9.579,9.40264,9.49343,9.69671,8.9814,9.0525,9.27532,9.82508,9.66921,9.82154,9.55611,9.02943,8.49015,7.35908,7.91325,8.08745,8.35586,8.83133,9.03898,8.16764,7.73111,7.41328,7.43924,7.9499,7.62195,6.41498,6.25358,6.3928,6.60749,6.55159,6.34367,6.96071,6.7283,6.99299,6.95367,6.4758,6.49851,6.35273,6.19523,6.10852,5.48016,5.65405,5.37344,5.25882,5.63122,5.38958,5.53515,6.01619,5.84246,5.84827,5.47163,5.78233,6.20306,6.41467,6.35965,5.82416,6.14541,6.23513,6.3618,6.32863,6.16211,6.85418,6.45221,6.12146,6.8184,6.42181,6.76281,6.91461,5.88274,6.12609,5.7561,4.99514,4.26511,3.11677,3.14557,2.49511,1.98973,1.66085,1.50176,1.23383,1.1882,1.06153,1.03943,0.741497,0.702078,0.737006,0.766438,0.624984,0.54925,0.544781,0.591544,0.433672,0.474837,0.517878,0.471525,0.504362,0.428153,0.378271,0.3421,0.284516,0.269175,0.137925,0.0974781
333.8,0,0,0,0.00817732,0,0,0.00817732,0,0,8.10582,7.94378,7.90495,7.21756,7.27418,7.67682,7.68083,7.85589,7.18623,7.27911,7.15158,7.12234,7.74151,8.67825,8.321,7.98617,8.40028,8.06625,8.05458,7.73981,7.45586,6.63105,7.45486,7.02326,6.74567,6.50553,6.83053,6.87788,7.02802,7.63111,7.20206,7.34662,7.14133,6.84818,7.108,7.05024,6.89906,6.77672,7.02888,6.20507,6.46283,6.02537,6.45222,6.82571,6.95447,6.80125,7.01602,7.03983,7.44523,7.34531,6.92643,6.62857,6.99562,6.77914,6.72183,6.63326,7.24167,6.67469,6.84354,7.38781,8.62244,8.45062,8.42034,8.28809,8.59667,8.24425,7.77473,8.50389,8.65011,8.94148,8.65749,8.42712,7.67344,7.85513,6.83091,7.05523,7.0872,7.34136,8.00865,8.03118,7.45075,7.10082,6.29179,6.496,6.51174,6.79689,6.33523,5.1909,5.89644,5.96302,6.0062,5.81832,5.74634,5.86677,6.28166,6.37408,5.46502,6.03165,6.05329,5.52541,5.27702,5.26105,5.01519,5.05973,4.61382,4.94572,5.67949,5.05362,4.99341,5.42665,5.51113,4.89209,5.43131,5.73056,6.13095,5.22058,4.83176,5.2259,5.74823,5.81641,5.9047,5.92983,6.23064,5.99066,5.72568,6.29023,5.91954,6.47047,6.58715,5.35866,5.87317,5.55214,4.18162,3.60763,3.0197,2.76782,2.31572,1.79917,1.62537,1.40833,1.14726,1.07909,0.970488,0.924555,0.740326,0.706221,0.708894,0.736457,0.544171,0.632226,0.530269,0.496283,0.472629,0.466765,0.509945,0.364389,0.354297,0.233851,0.274459,0.252619,0.195757,0.16229,0.131974,0.123039
346.0,0,0,0,0,0,0,0.00857611,0,0,7.53154,7.49705,7.21949,6.50948,6.82199,7.28852,7.03406,6.68998,6.41905,6.29648,5.68011,6.41145,7.30996,8.05746,6.85795,6.8846,7.41757,7.17511,7.64812,6.87657,6.76809,5.84521,6.63554,6.35201,6.40021,5.86627,5.57017,6.07331,6.02938,6.58056,6.42554,6.0687,6.67633,5.94733,6.16824,6.50498,6.2385,5.683,5.41157,5.97114,5.20182,5.27914,6.16652,5.69386,6.15875,6.42493,6.14042,6.30896,6.65201,5.74983,5.65461,5.53347,5.8184,5.95075,5.85825,5.86255,6.40916,6.41524,6.19626,6.15018,6.73086,7.63044,7.64685,7.91634,7.57041,7.37798,6.80521,7.06401,7.58716,8.15358,7.77273,7.8332,7.47368,6.88285,6.27673,6.28438,5.95261,6.36823,7.20324,6.77992,6.02909,5.77385,5.83577,5.67505,5.72637,6.3491,5.03552,4.69397,5.04676,5.23767,5.18299,4.94884,5.62339,5.17703,6.16349,5.54905,5.33531,5.4193,5.19822,4.68996,5.04488,4.74709,4.20319,4.37645,4.26515,4.66615,4.38449,4.88246,4.70604,4.75018,5.01334,4.20626,4.75661,4.51392,5.02583,4.79595,4.39714,4.69879,4.82414,5.08143,5.09555,5.22018,5.46041,5.7609,5.29668,6.00933,5.28003,5.69047,5.65424,4.80869,5.30277,4.72801,3.90131,3.43727,2.75455,2.29998,2.11434,1.6621,1.43434,1.31831,1.06999,0.91254,0.920325,0.725786,0.70518,0.689527,0.563867,0.600362,0.476337,0.528166,0.407778,0.433035,0.383449,0.269347,0.532175,0.252853,0.264832,0.330121,0.324629,0.326398,0.377855,0.283704,0.158751,0.0773712
